Start,Finish,Distance (mi),Flights Climbed (count),Steps (count)
22-Apr-2017 00:00,23-Apr-2017 00:00,0.501291209337686,0.0,1534.0
23-Apr-2017 00:00,24-Apr-2017 00:00,4.75235251133109,0.0,10441.0
24-Apr-2017 00:00,25-Apr-2017 00:00,4.20603674540521,5.0,10249.0
25-Apr-2017 00:00,26-Apr-2017 00:00,2.41875571661402,4.0,6808.0
26-Apr-2017 00:00,27-Apr-2017 00:00,3.40596221167603,3.0,9750.0
27-Apr-2017 00:00,28-Apr-2017 00:00,1.9935949057497,1.0,5711.0
28-Apr-2017 00:00,29-Apr-2017 00:00,1.81412195287062,3.0,5691.0
29-Apr-2017 00:00,30-Apr-2017 00:00,1.49680588789153,2.0,4666.0
30-Apr-2017 00:00,01-May-2017 00:00,1.12671995546042,0.0,2507.0
01-May-2017 00:00,02-May-2017 00:00,2.7137951861132,0.0,6011.0
02-May-2017 00:00,03-May-2017 00:00,3.12993990098004,2.0,8914.0
03-May-2017 00:00,04-May-2017 00:00,2.37485895577131,2.0,6578.0
04-May-2017 00:00,05-May-2017 00:00,2.28124627177295,3.0,6055.0
05-May-2017 00:00,06-May-2017 00:00,3.38276962538646,3.0,8663.0
06-May-2017 00:00,07-May-2017 00:00,1.36873871941693,0.0,3614.0
07-May-2017 00:00,08-May-2017 00:00,3.30478132705315,0.0,8047.0
08-May-2017 00:00,09-May-2017 00:00,2.89432837230376,6.0,7369.0
09-May-2017 00:00,10-May-2017 00:00,0.385517328799552,16.0,1698.0
10-May-2017 00:00,11-May-2017 00:00,0.01739839338279,0.0,40.0
11-May-2017 00:00,12-May-2017 00:00,0.907009315596373,3.0,2162.0
12-May-2017 00:00,13-May-2017 00:00,0.282984868368463,3.0,693.0
13-May-2017 00:00,14-May-2017 00:00,0.0,0.0,0.0
14-May-2017 00:00,15-May-2017 00:00,0.0,0.0,0.0
15-May-2017 00:00,16-May-2017 00:00,0.0562154517617666,3.0,153.0
16-May-2017 00:00,17-May-2017 00:00,2.58027494432531,23.0,7811.0
17-May-2017 00:00,18-May-2017 00:00,3.81363462379439,7.0,9803.0
18-May-2017 00:00,19-May-2017 00:00,1.4913840670478,0.0,4181.0
19-May-2017 00:00,20-May-2017 00:00,1.11134101845204,4.0,3327.0
20-May-2017 00:00,21-May-2017 00:00,0.257968464169055,0.0,992.0
21-May-2017 00:00,22-May-2017 00:00,3.79399929412195,1.0,8769.0
22-May-2017 00:00,23-May-2017 00:00,2.2323630000786,2.0,5762.0
23-May-2017 00:00,24-May-2017 00:00,2.54426648373468,4.0,7076.0
24-May-2017 00:00,25-May-2017 00:00,1.53831623319852,2.0,4206.0
25-May-2017 00:00,26-May-2017 00:00,1.97805441223191,0.0,5300.0
26-May-2017 00:00,27-May-2017 00:00,0.453706603436394,0.0,1233.0
27-May-2017 00:00,28-May-2017 00:00,0.689131720750844,4.0,1894.0
28-May-2017 00:00,29-May-2017 00:00,0.84229139750996,0.0,2035.0
29-May-2017 00:00,30-May-2017 00:00,2.32335551970882,1.0,6244.0
30-May-2017 00:00,31-May-2017 00:00,2.11066745207952,5.0,6090.0
31-May-2017 00:00,01-Jun-2017 00:00,1.25708664840016,0.0,3784.0
01-Jun-2017 00:00,02-Jun-2017 00:00,1.53790612821198,1.0,4216.0
02-Jun-2017 00:00,03-Jun-2017 00:00,1.89726994352985,2.0,5328.0
03-Jun-2017 00:00,04-Jun-2017 00:00,1.68935087740202,1.0,4867.0
04-Jun-2017 00:00,05-Jun-2017 00:00,2.15006238566976,2.0,5090.0
05-Jun-2017 00:00,06-Jun-2017 00:00,3.42034394138255,5.0,8232.0
06-Jun-2017 00:00,07-Jun-2017 00:00,1.95783214840011,2.0,5487.0
07-Jun-2017 00:00,08-Jun-2017 00:00,2.79658321528614,1.0,7035.0
08-Jun-2017 00:00,09-Jun-2017 00:00,5.00451736857805,3.0,11561.0
09-Jun-2017 00:00,10-Jun-2017 00:00,2.64292130429371,4.0,6790.0
10-Jun-2017 00:00,11-Jun-2017 00:00,1.52886129029124,2.0,3615.0
11-Jun-2017 00:00,12-Jun-2017 00:00,1.72665384156397,3.0,5212.0
12-Jun-2017 00:00,13-Jun-2017 00:00,3.12163216813983,1.0,7640.0
13-Jun-2017 00:00,14-Jun-2017 00:00,2.5272471267777,8.0,6488.0
14-Jun-2017 00:00,15-Jun-2017 00:00,2.54251421697217,7.0,6669.0
15-Jun-2017 00:00,16-Jun-2017 00:00,1.91333860256066,3.0,5414.0
16-Jun-2017 00:00,17-Jun-2017 00:00,1.89194327938171,3.0,5188.0
17-Jun-2017 00:00,18-Jun-2017 00:00,1.28003708343204,1.0,4394.0
18-Jun-2017 00:00,19-Jun-2017 00:00,0.775470122402915,1.0,2499.0
19-Jun-2017 00:00,20-Jun-2017 00:00,1.34284528354402,0.0,3505.0
20-Jun-2017 00:00,21-Jun-2017 00:00,1.24472560068374,0.0,3168.0
21-Jun-2017 00:00,22-Jun-2017 00:00,2.39211753360483,0.0,6334.0
22-Jun-2017 00:00,23-Jun-2017 00:00,1.79608585858695,1.0,4459.0
23-Jun-2017 00:00,24-Jun-2017 00:00,2.26483682775827,5.0,6733.0
24-Jun-2017 00:00,25-Jun-2017 00:00,0.0863705957209171,0.0,222.0
25-Jun-2017 00:00,26-Jun-2017 00:00,4.13497052215923,3.0,10487.0
26-Jun-2017 00:00,27-Jun-2017 00:00,5.69188439513399,6.0,14382.0
27-Jun-2017 00:00,28-Jun-2017 00:00,1.81474563549029,1.0,4612.0
28-Jun-2017 00:00,29-Jun-2017 00:00,2.03543182812323,1.0,5467.0
29-Jun-2017 00:00,30-Jun-2017 00:00,1.98441725324179,2.0,5231.0
30-Jun-2017 00:00,01-Jul-2017 00:00,2.03552862807884,0.0,5487.0
01-Jul-2017 00:00,02-Jul-2017 00:00,1.42355425829238,1.0,3759.0
02-Jul-2017 00:00,03-Jul-2017 00:00,2.70059104827722,0.0,6392.0
03-Jul-2017 00:00,04-Jul-2017 00:00,2.3309311123035,3.0,6252.0
04-Jul-2017 00:00,05-Jul-2017 00:00,1.38945622022707,2.0,4418.0
05-Jul-2017 00:00,06-Jul-2017 00:00,2.22194443366633,1.0,5880.0
06-Jul-2017 00:00,07-Jul-2017 00:00,1.74484137636193,2.0,4774.0
07-Jul-2017 00:00,08-Jul-2017 00:00,2.50128623836709,3.0,7499.0
08-Jul-2017 00:00,09-Jul-2017 00:00,0.279753738169292,0.0,904.0
09-Jul-2017 00:00,10-Jul-2017 00:00,2.16959208223964,4.0,5153.0
10-Jul-2017 00:00,11-Jul-2017 00:00,2.15166552334397,7.0,6078.0
11-Jul-2017 00:00,12-Jul-2017 00:00,2.39100527916853,3.0,6155.0
12-Jul-2017 00:00,13-Jul-2017 00:00,1.77226870079048,3.0,4497.0
13-Jul-2017 00:00,14-Jul-2017 00:00,1.97148651873057,13.0,5903.0
14-Jul-2017 00:00,15-Jul-2017 00:00,0.693176847211881,1.0,2030.0
15-Jul-2017 00:00,16-Jul-2017 00:00,1.07184045176256,2.0,2878.0
16-Jul-2017 00:00,17-Jul-2017 00:00,0.79374577467519,11.0,1997.0
17-Jul-2017 00:00,18-Jul-2017 00:00,1.34497037302251,2.0,3675.0
18-Jul-2017 00:00,19-Jul-2017 00:00,2.76166186969775,1.0,8093.0
19-Jul-2017 00:00,20-Jul-2017 00:00,1.49654994050017,0.0,4241.0
20-Jul-2017 00:00,21-Jul-2017 00:00,1.68996946278783,2.0,4634.0
21-Jul-2017 00:00,22-Jul-2017 00:00,1.49539812494999,0.0,4411.0
22-Jul-2017 00:00,23-Jul-2017 00:00,0.702509842519297,1.0,2121.0
23-Jul-2017 00:00,24-Jul-2017 00:00,1.20173809949828,7.0,3432.0
24-Jul-2017 00:00,25-Jul-2017 00:00,2.51572690487526,2.0,6534.0
25-Jul-2017 00:00,26-Jul-2017 00:00,1.42725234629817,1.0,3741.0
26-Jul-2017 00:00,27-Jul-2017 00:00,2.19064413823308,6.0,6009.0
27-Jul-2017 00:00,28-Jul-2017 00:00,3.2747891034874,7.0,8681.0
28-Jul-2017 00:00,29-Jul-2017 00:00,3.14037893700922,5.0,9400.0
29-Jul-2017 00:00,30-Jul-2017 00:00,1.56062345899956,6.0,4432.0
30-Jul-2017 00:00,31-Jul-2017 00:00,5.4473471591259,9.0,14419.0
31-Jul-2017 00:00,01-Aug-2017 00:00,1.75828163525017,1.0,4539.0
01-Aug-2017 00:00,02-Aug-2017 00:00,1.83514525172968,5.0,5150.0
02-Aug-2017 00:00,03-Aug-2017 00:00,3.54622753121558,2.0,9634.0
03-Aug-2017 00:00,04-Aug-2017 00:00,3.22189773073149,15.0,8802.74825276891
04-Aug-2017 00:00,05-Aug-2017 00:00,3.08789060539267,2.0,7753.25174723109
05-Aug-2017 00:00,06-Aug-2017 00:00,0.816724081365489,0.0,2417.0
06-Aug-2017 00:00,07-Aug-2017 00:00,0.562552195180489,0.0,1703.0
07-Aug-2017 00:00,08-Aug-2017 00:00,2.76947004493939,16.0,7276.0
08-Aug-2017 00:00,09-Aug-2017 00:00,1.98490192277103,1.0,5583.0
09-Aug-2017 00:00,10-Aug-2017 00:00,1.09588130318932,1.0,3114.0
10-Aug-2017 00:00,11-Aug-2017 00:00,2.04017712485572,7.0,4987.0
