Start,Finish,Distance (mi),Flights Climbed (count),Steps (count)
28-May-2018 00:00,29-May-2018 00:00,2.55072874413455,8.0,5892.0
29-May-2018 00:00,30-May-2018 00:00,4.61083303245259,18.0,10119.0
30-May-2018 00:00,31-May-2018 00:00,5.58074377758184,23.0,11538.0
31-May-2018 00:00,01-Jun-2018 00:00,4.42455044028845,9.0,9807.79937357025
01-Jun-2018 00:00,02-Jun-2018 00:00,2.7130660209471,8.0,5846.20062642975
02-Jun-2018 00:00,03-Jun-2018 00:00,2.82954812334137,10.0,6556.44798635559
03-Jun-2018 00:00,04-Jun-2018 00:00,5.65792825939799,15.0,13160.5520136444
04-Jun-2018 00:00,05-Jun-2018 00:00,6.71783156616788,27.0,15335.2878167313
05-Jun-2018 00:00,06-Jun-2018 00:00,3.39163981682825,10.0,7713.71218326875
06-Jun-2018 00:00,07-Jun-2018 00:00,3.26476502227364,8.0,8256.0
07-Jun-2018 00:00,08-Jun-2018 00:00,1.69136617155506,5.0,4147.0
08-Jun-2018 00:00,09-Jun-2018 00:00,1.78312090538242,8.0,3769.0
09-Jun-2018 00:00,10-Jun-2018 00:00,0.774843663009908,3.0,1907.0
10-Jun-2018 00:00,11-Jun-2018 00:00,1.87620551330166,4.0,4347.37571423519
11-Jun-2018 00:00,12-Jun-2018 00:00,2.94918296795844,14.0,6655.62428576481
12-Jun-2018 00:00,13-Jun-2018 00:00,4.56828869879728,15.0,10069.0
13-Jun-2018 00:00,14-Jun-2018 00:00,5.28728861054426,15.0,12655.0
14-Jun-2018 00:00,15-Jun-2018 00:00,2.52598336195133,7.0,5953.0
15-Jun-2018 00:00,16-Jun-2018 00:00,4.33554482599925,13.0,10292.0
16-Jun-2018 00:00,17-Jun-2018 00:00,1.96688732483474,1.0,4566.0
17-Jun-2018 00:00,18-Jun-2018 00:00,2.70266642805522,9.0,6480.0
18-Jun-2018 00:00,19-Jun-2018 00:00,3.49949420384931,14.0,7647.0
19-Jun-2018 00:00,20-Jun-2018 00:00,2.64836479957131,10.0,5570.0
20-Jun-2018 00:00,21-Jun-2018 00:00,0.46624587409592,0.0,1225.0
21-Jun-2018 00:00,22-Jun-2018 00:00,3.93886245722686,11.0,7657.0
22-Jun-2018 00:00,23-Jun-2018 00:00,1.37872325618582,4.0,3314.0
23-Jun-2018 00:00,24-Jun-2018 00:00,0.307653304700908,0.0,787.0
24-Jun-2018 00:00,25-Jun-2018 00:00,2.75860847650785,8.0,5872.0
25-Jun-2018 00:00,26-Jun-2018 00:00,5.10758420821666,12.0,10424.0
26-Jun-2018 00:00,27-Jun-2018 00:00,4.21019314963096,18.0,8631.0
27-Jun-2018 00:00,28-Jun-2018 00:00,5.02665682414705,14.0,11171.0
28-Jun-2018 00:00,29-Jun-2018 00:00,4.23722962133776,15.0,9463.0
29-Jun-2018 00:00,30-Jun-2018 00:00,3.3144933587845,16.0,7797.0
30-Jun-2018 00:00,01-Jul-2018 00:00,3.88950512148022,11.0,8743.0
01-Jul-2018 00:00,02-Jul-2018 00:00,2.10438293296945,5.0,4943.57884852124
02-Jul-2018 00:00,03-Jul-2018 00:00,5.93892539633369,13.0,12776.4211514788
03-Jul-2018 00:00,04-Jul-2018 00:00,5.41537014451965,19.0,12224.0
04-Jul-2018 00:00,05-Jul-2018 00:00,0.25908693231323,0.0,647.0
05-Jul-2018 00:00,06-Jul-2018 00:00,2.50791952398541,10.0,5550.0
06-Jul-2018 00:00,07-Jul-2018 00:00,0.822875656152088,0.0,2001.0
07-Jul-2018 00:00,08-Jul-2018 00:00,2.46636994739096,13.0,5205.0
08-Jul-2018 00:00,09-Jul-2018 00:00,5.31581754809041,26.0,11835.0
09-Jul-2018 00:00,10-Jul-2018 00:00,3.39589298496296,13.0,8006.0
10-Jul-2018 00:00,11-Jul-2018 00:00,3.65055575436858,9.0,8240.0
11-Jul-2018 00:00,12-Jul-2018 00:00,0.777602551099067,1.0,1883.0
12-Jul-2018 00:00,13-Jul-2018 00:00,3.99931867904815,10.0,9110.0
13-Jul-2018 00:00,14-Jul-2018 00:00,1.9182225801315,2.0,4509.0
14-Jul-2018 00:00,15-Jul-2018 00:00,0.0698234808717787,0.0,166.0
15-Jul-2018 00:00,16-Jul-2018 00:00,0.784947158595259,1.0,1917.0
16-Jul-2018 00:00,17-Jul-2018 00:00,9.2882102391812,30.0,19826.0
17-Jul-2018 00:00,18-Jul-2018 00:00,5.83363159145313,12.0,12600.0
18-Jul-2018 00:00,19-Jul-2018 00:00,6.05680040452482,15.0,12990.0
19-Jul-2018 00:00,20-Jul-2018 00:00,5.13611000131231,19.0,11566.2204865841
20-Jul-2018 00:00,21-Jul-2018 00:00,1.22244975965389,0.0,2932.77951341588
21-Jul-2018 00:00,22-Jul-2018 00:00,6.51658088230967,16.0,15142.7381800305
22-Jul-2018 00:00,23-Jul-2018 00:00,4.12660173203313,12.0,9897.2618199695
23-Jul-2018 00:00,24-Jul-2018 00:00,6.63066759049418,25.0,14549.9258333094
24-Jul-2018 00:00,25-Jul-2018 00:00,5.74081106366075,16.0,13615.0011095837
25-Jul-2018 00:00,26-Jul-2018 00:00,2.30044302213951,11.0,5360.07305710691
26-Jul-2018 00:00,27-Jul-2018 00:00,8.77232196250675,17.0,19202.0
27-Jul-2018 00:00,28-Jul-2018 00:00,8.513140603838,21.0,19044.7128464587
28-Jul-2018 00:00,29-Jul-2018 00:00,0.821162686142304,2.0,1922.28715354133
29-Jul-2018 00:00,30-Jul-2018 00:00,4.2259667691344,13.0,10350.0
30-Jul-2018 00:00,31-Jul-2018 00:00,7.25831636970108,24.0,16552.1668209992
31-Jul-2018 00:00,01-Aug-2018 00:00,6.56529689049704,17.0,14751.9548851627
01-Aug-2018 00:00,02-Aug-2018 00:00,4.98092919183726,5.0,11472.7955383922
02-Aug-2018 00:00,03-Aug-2018 00:00,6.97165289079447,22.0,15919.0827554459
03-Aug-2018 00:00,04-Aug-2018 00:00,0.86505433269816,0.0,2109.0
04-Aug-2018 00:00,05-Aug-2018 00:00,4.18470932572829,16.0,10431.0
05-Aug-2018 00:00,06-Aug-2018 00:00,0.846680386539756,2.0,2093.0
06-Aug-2018 00:00,07-Aug-2018 00:00,4.96424843595721,21.0,10608.0
07-Aug-2018 00:00,08-Aug-2018 00:00,0.44485827765337,0.0,1107.0
08-Aug-2018 00:00,09-Aug-2018 00:00,3.93179571854588,18.0,8626.0
09-Aug-2018 00:00,10-Aug-2018 00:00,5.15160835716705,19.0,11515.0
10-Aug-2018 00:00,11-Aug-2018 00:00,5.23717269140777,13.0,11378.0
11-Aug-2018 00:00,12-Aug-2018 00:00,4.01409103366899,14.0,9672.41000006391
12-Aug-2018 00:00,13-Aug-2018 00:00,1.66864099734753,0.0,4281.58999993609
13-Aug-2018 00:00,14-Aug-2018 00:00,5.64853448462563,11.0,14358.0
14-Aug-2018 00:00,15-Aug-2018 00:00,3.78824236674785,26.0,8237.0
15-Aug-2018 00:00,16-Aug-2018 00:00,3.20362209695841,8.0,7685.0
16-Aug-2018 00:00,17-Aug-2018 00:00,1.74032400780014,2.0,4361.0
17-Aug-2018 00:00,18-Aug-2018 00:00,5.81054138300916,12.0,13053.0
18-Aug-2018 00:00,19-Aug-2018 00:00,1.32294666153087,2.0,3198.79881799364
19-Aug-2018 00:00,20-Aug-2018 00:00,5.5344391944971,8.0,14161.2011820064
20-Aug-2018 00:00,21-Aug-2018 00:00,2.58213634399472,14.0,5573.0
21-Aug-2018 00:00,22-Aug-2018 00:00,5.20185864546802,19.0,12155.0
22-Aug-2018 00:00,23-Aug-2018 00:00,3.16534563143146,0.0,7268.0
23-Aug-2018 00:00,24-Aug-2018 00:00,3.08779850671183,13.0,7442.0
24-Aug-2018 00:00,25-Aug-2018 00:00,8.19896349756269,21.0,17271.0
25-Aug-2018 00:00,26-Aug-2018 00:00,2.24990430879509,1.0,5488.0
26-Aug-2018 00:00,27-Aug-2018 00:00,4.10903958287798,7.0,8513.0
27-Aug-2018 00:00,28-Aug-2018 00:00,6.70046582201134,19.0,15350.0
28-Aug-2018 00:00,29-Aug-2018 00:00,4.16705372492803,15.0,9645.0
29-Aug-2018 00:00,30-Aug-2018 00:00,3.77778882175983,7.0,8667.0
30-Aug-2018 00:00,31-Aug-2018 00:00,3.11805307006443,20.0,7613.0
31-Aug-2018 00:00,01-Sep-2018 00:00,4.09906022876623,8.0,9487.0
01-Sep-2018 00:00,02-Sep-2018 00:00,5.39684014076718,12.0,13049.9606004962
02-Sep-2018 00:00,03-Sep-2018 00:00,7.77048426775425,16.0,17853.9911367474
03-Sep-2018 00:00,04-Sep-2018 00:00,3.51486534253501,13.0,8280.04826275647
04-Sep-2018 00:00,05-Sep-2018 00:00,4.12911220610438,10.0,10208.0
05-Sep-2018 00:00,06-Sep-2018 00:00,1.92853112821554,7.0,4924.0
06-Sep-2018 00:00,07-Sep-2018 00:00,4.58813189989911,15.0,10996.0
07-Sep-2018 00:00,08-Sep-2018 00:00,2.15274049550017,5.0,5270.0
08-Sep-2018 00:00,09-Sep-2018 00:00,5.0766420417801,10.0,11858.0
09-Sep-2018 00:00,10-Sep-2018 00:00,4.12875147423137,9.0,8967.0
10-Sep-2018 00:00,11-Sep-2018 00:00,3.55862363812237,6.0,8421.21828579372
11-Sep-2018 00:00,12-Sep-2018 00:00,10.9315150455913,19.0,28955.5733194714
12-Sep-2018 00:00,13-Sep-2018 00:00,9.88558972380456,10.0,24896.6447790344
13-Sep-2018 00:00,14-Sep-2018 00:00,5.84406617072264,6.0,14523.5636157005
14-Sep-2018 00:00,15-Sep-2018 00:00,6.53056897500773,17.0,16928.0647425727
15-Sep-2018 00:00,16-Sep-2018 00:00,10.2322615388964,10.0,26216.9352574273
16-Sep-2018 00:00,17-Sep-2018 00:00,5.369719975714,6.0,13164.0
17-Sep-2018 00:00,18-Sep-2018 00:00,5.99135691788917,11.0,15191.7223500284
18-Sep-2018 00:00,19-Sep-2018 00:00,3.70235330872634,11.0,8570.86877248321
19-Sep-2018 00:00,20-Sep-2018 00:00,8.12007796370658,17.0,19617.4088774884
20-Sep-2018 00:00,21-Sep-2018 00:00,4.31914791822299,8.0,10251.0
21-Sep-2018 00:00,22-Sep-2018 00:00,5.87887763367469,13.0,12477.0
22-Sep-2018 00:00,23-Sep-2018 00:00,2.78662510484434,5.0,6089.0
23-Sep-2018 00:00,24-Sep-2018 00:00,5.44892259525597,13.0,13886.0
24-Sep-2018 00:00,25-Sep-2018 00:00,2.97619159675206,12.0,7286.0
25-Sep-2018 00:00,26-Sep-2018 00:00,3.26032585440202,18.0,8403.67523299893
26-Sep-2018 00:00,27-Sep-2018 00:00,4.85681200961516,11.0,10596.2254741484
27-Sep-2018 00:00,28-Sep-2018 00:00,1.97833412446446,8.0,4807.0992928527
28-Sep-2018 00:00,29-Sep-2018 00:00,1.48521884159956,2.0,3906.77089313632
29-Sep-2018 00:00,30-Sep-2018 00:00,1.62961312632658,0.0,4179.27297963127
30-Sep-2018 00:00,01-Oct-2018 00:00,2.2662391008807,1.0,5978.95612723241
01-Oct-2018 00:00,02-Oct-2018 00:00,4.31577853513279,0.0,11585.0
02-Oct-2018 00:00,03-Oct-2018 00:00,1.36000299766086,0.0,3226.0
03-Oct-2018 00:00,04-Oct-2018 00:00,1.5870605113412,0.0,3754.0
04-Oct-2018 00:00,05-Oct-2018 00:00,1.84702883933647,0.0,4631.0
05-Oct-2018 00:00,06-Oct-2018 00:00,4.24054373333874,5.0,9930.0
06-Oct-2018 00:00,07-Oct-2018 00:00,0.987570090679362,0.0,2633.0
07-Oct-2018 00:00,08-Oct-2018 00:00,2.68818847928778,3.0,6582.0
08-Oct-2018 00:00,09-Oct-2018 00:00,2.43098090364369,10.0,5958.0
09-Oct-2018 00:00,10-Oct-2018 00:00,2.77145843275242,10.0,7021.0
10-Oct-2018 00:00,11-Oct-2018 00:00,3.80755199633211,13.0,9468.0
11-Oct-2018 00:00,12-Oct-2018 00:00,6.50417975006163,14.0,15987.8340908121
12-Oct-2018 00:00,13-Oct-2018 00:00,4.21035351802858,13.0,10873.1659091879
13-Oct-2018 00:00,14-Oct-2018 00:00,0.0519714865188116,0.0,120.0
14-Oct-2018 00:00,15-Oct-2018 00:00,0.197776236773772,0.0,461.0
15-Oct-2018 00:00,16-Oct-2018 00:00,2.84945915851501,5.0,5740.0
16-Oct-2018 00:00,17-Oct-2018 00:00,0.00539350194843488,0.0,12.0
